| THETA | 0.280 | GO    | 250.9  | 248.8    | 35.13   | 25.95    | 9.173 | 148.2 | -0.004| 27.52 | 0.000 | -0.127| 46.00  | 73.39 |
| THETA | 0.291 | GO    | 260.7  | 262.2    | 37.94   | 28.84    | 9.102 | 157.3 | -0.070| 27.30 | 0.000 | -1.812| 47.81  | 73.31 |
| THETA | 0.302 | GO    | 270.6  | 273.9    | 40.87   | 31.86    | 9.011 | 166.3 | -0.091| 27.03 | 0.000 | -2.334| 49.62  | 74.32 |
| THETA | 0.313 | GO    | 280.4  | 276.3    | 43.90   | 34.90    | 9.002 | 175.3 | -0.008| 27.00 | 0.000 | -0.227| 51.43  | 78.21 |
| THETA | 0.324 | GO    | 290.3  | 287.6    | 47.04   | 38.06    | 8.978 | 184.3 | -0.024| 26.93 | 0.000 | -0.626| 53.24  | 79.54 |
| THETA | 0.330 | GO    | 296.0  | 301.1    | 48.89   | 39.96    | 8.928 | 193.2 | -0.050| 26.78 | 0.000 | -1.285| 54.27  | 79.77 |
| THETA | 0.341 | GO    | 305.8  | 312.1    | 52.20   | 43.40    | 8.804 | 202.0 | -0.123| 26.41 | 0.000 | -3.163| 56.08  | 79.33 |
| THETA | 0.352 | GO    | 315.7  | 325.1    | 55.63   | 46.98    | 8.646 | 210.7 | -0.158| 25.93 | 0.000 | -4.052| 57.89  | 79.77 |
| THETA | 0.363 | GO    | 325.5  | 336.6    | 59.16   | 50.69    | 8.469 | 219.1 | -0.176| 25.40 | 0.000 | -4.512| 59.70  | 80.59 |
| THETA | 0.369 | GO    | 331.2  | 343.0    | 61.21   | 52.84    | 8.378 | 227.5 | -0.091| 25.13 | 0.000 | -2.350| 60.73  | 83.51 |
| THETA | 0.380 | GO    | 341.0  | 347.3    | 64.92   | 56.66    | 8.255 | 235.8 | -0.122| 24.76 | 0.000 | -3.144| 62.54  | 84.16 |
| THETA | 0.391 | GO    | 350.8  | 358.5    | 68.70   | 60.58    | 8.118 | 243.9 | -0.137| 24.35 | 0.000 | -3.508| 64.33  | 85.18 |
| THETA | 0.402 | GO    | 360.7  | 365.7    | 72.62   | 64.61    | 8.008 | 251.9 | -0.109| 24.02 | 0.000 | -2.797| 66.14  | 87.37 |
| THETA | 0.413 | GO    | 370.6  | 378.1    | 76.64   | 68.77    | 7.872 | 259.8 | -0.136| 23.61 | 0.000 | -3.503| 67.95  | 88.06 |
| THETA | 0.419 | GO    | 376.2  | 386.0    | 79.00   | 71.21    | 7.792 | 267.6 | -0.079| 23.37 | 0.000 | -2.028| 68.99  | 90.34 |
| THETA | 0.430 | GO    | 386.1  | 395.4    | 83.19   | 75.56    | 7.635 | 275.2 | -0.157| 22.90 | 0.000 | -4.022| 70.79  | 89.68 |
| THETA | 0.441 | GO    | 395.9  | 405.8    | 87.50   | 80.03    | 7.472 | 282.7 | -0.163| 22.41 | 0.000 | -4.177| 72.60  | 90.84 |
| THETA | 0.452 | GO    | 405.7  | 413.6    | 91.87   | 84.54    | 7.333 | 290.0 | -0.138| 22.00 | 0.000 | -3.557| 74.40  | 92.84 |
| THETA | 0.463 | GO    | 415.6  | 419.9    | 96.39   | 89.16    | 7.231 | 297.2 | -0.102| 21.69 | 0.000 | -2.616| 76.20  | 95.28 |
| THETA | 0.470 | GO    | 421.2  | 431.6    | 99.01   | 91.86    | 7.148 | 304.4 | -0.082| 21.44 | 0.000 | -2.116| 77.23  | 96.56 |
| THETA | 0.481 | GO    | 431.0  | 438.8    | 103.6   | 96.67    | 7.009 | 311.4 | -0.139| 21.02 | 0.000 | -3.566| 79.03  | 96.49 |
| THETA | 0.492 | GO    | 440.9  | 453.6    | 108.4   | 101.6    | 6.815 | 318.2 | -0.193| 20.44 | 0.000 | -4.965| 80.84  | 96.32 |
| THETA | 0.503 | GO    | 450.7  | 459.2    | 113.3   | 106.7    | 6.667 | 324.9 | -0.147| 20.00 | 0.000 | -3.776| 82.65  | 98.88 |
| THETA | 0.509 | GO    | 456.4  | 472.4    | 116.2   | 109.6    | 6.549 | 331.4 | -0.118| 19.64 | 0.000 | -3.035| 83.68  | 100.2 |
| THETA | 0.520 | GO    | 466.2  | 473.0    | 121.3   | 114.9    | 6.420 | 337.8 | -0.129| 19.26 | 0.000 | -3.309| 85.49  | 101.4 |
| THETA | 0.531 | GO    | 476.1  | 489.1    | 126.5   | 120.2    | 6.222 | 344.1 | -0.197| 18.66 | 0.000 | -5.061| 87.30  | 100.9 |
| THETA | 0.542 | GO    | 485.9  | 502.1    | 131.8   | 125.8    | 5.991 | 350.1 | -0.231| 17.97 | 0.000 | -5.919| 89.11  | 101.1 |
| THETA | 0.553 | GO    | 495.8  | 505.0    | 137.2   | 131.3    | 5.835 | 355.9 | -0.155| 17.50 | 0.000 | -3.972| 90.91  | 104.4 |
| THETA | 0.559 | GO    | 501.5  | 512.5    | 140.3   | 134.5    | 5.748 | 361.6 | -0.087| 17.24 | 0.000 | -2.235| 91.95  | 106.9 |
| THETA | 0.570 | GO    | 511.3  | 520.4    | 145.9   | 140.3    | 5.594 | 367.2 | -0.153| 16.78 | 0.000 | -3.942| 93.76  | 106.6 |
| THETA | 0.581 | GO    | 521.2  | 533.2    | 151.6   | 146.1    | 5.408 | 372.6 | -0.186| 16.22 | 0.000 | -4.769| 95.57  | 107.0 |
| THETA | 0.592 | GO    | 531.0  | 540.8    | 157.3   | 152.1    | 5.246 | 377.9 | -0.161| 15.74 | 0.000 | -4.129| 97.37  | 108.9 |
| THETA | 0.603 | GO    | 540.9  | 544.9    | 163.2   | 158.1    | 5.148 | 383.0 | -0.098| 15.44 | 0.000 | -2.512| 99.18  | 112.1 |
| THETA | 0.610 | GO    | 546.6  | 550.0    | 166.7   | 161.6    | 5.109 | 388.2 | -0.039| 15.32 | 0.000 | -1.008| 100.2  | 114.5 |
| THETA | 0.621 | GO    | 556.4  | 568.0    | 172.7   | 167.8    | 4.927 | 393.1 | -0.181| 14.78 | 0.000 | -4.649| 102.0  | 112.1 |
| THETA | 0.632 | GO    | 566.3  | 576.8    | 178.9   | 174.2    | 4.756 | 397.8 | -0.171| 14.26 | 0.000 | -4.380| 103.8  | 113.7 |
| THETA | 0.643 | GO    | 576.1  | 587.4    | 185.2   | 180.6    | 4.579 | 402.4 | -0.177| 13.73 | 0.000 | -4.546| 105.6  | 114.8 |
| THETA | 0.649 | GO    | 581.8  | 588.2    | 188.8   | 184.3    | 4.520 | 406.9 | -0.058| 13.56 | 0.000 | -1.500| 106.6  | 118.7 |
| THETA | 0.660 | GO    | 591.6  | 590.2    | 195.3   | 190.8    | 4.481 | 411.4 | -0.038| 13.44 | 0.000 | -0.995| 108.4  | 120.9 |
| THETA | 0.671 | GO    | 601.5  | 600.6    | 201.9   | 197.4    | 4.436 | 415.9 | -0.044| 13.30 | 0.000 | -1.150| 110.2  | 122.4 |
| THETA | 0.682 | GO    | 611.3  | 607.6    | 208.5   | 204.1    | 4.422 | 420.3 | -0.013| 13.26 | 0.000 | -0.350| 112.0  | 125.0 |
| THETA | 0.693 | GO    | 621.2  | 620.8    | 215.3   | 210.9    | 4.372 | 424.7 | -0.050| 13.11 | 0.000 | -1.293| 113.9  | 125.7 |
| THETA | 0.699 | GO    | 626.8  | 632.6    | 219.2   | 214.9    | 4.318 | 429.0 | -0.054| 12.95 | 0.000 | -1.384| 114.9  | 126.5 |
| THETA | 0.710 | GO    | 636.7  | 651.4    | 226.2   | 222.1    | 4.101 | 433.1 | -0.216| 12.30 | 0.000 | -5.541| 116.7  | 123.5 |
| THETA | 0.721 | GO    | 646.5  | 662.0    | 233.2   | 229.4    | 3.876 | 436.9 | -0.224| 11.63 | 0.000 | -5.757| 118.5  | 124.4 |
| THETA | 0.732 | GO    | 656.4  | 655.1    | 240.4   | 236.6    | 3.837 | 440.8 | -0.039| 11.51 | 0.000 | -1.021| 120.3  | 130.8 |
| THETA | 0.738 | GO    | 662.0  | 654.2    | 244.6   | 240.7    | 3.869 | 444.7 | 0.031 | 11.60 | 0.000 | 0.817 | 121.4  | 133.8 |
| THETA | 0.749 | GO    | 671.9  | 659.2    | 251.9   | 248.0    | 3.954 | 448.6 | 0.085 | 11.86 | 0.000 | 2.189 | 123.2  | 137.2 |
| THETA | 0.760 | GO    | 672.8  | 601.7    | 259.3   | 254.6    | 4.758 | 453.4 | 0.804 | 14.27 | 0.000 | 20.58 | 123.3  | 158.2 |
| THETA | 0.772 | GO    | 662.8  | 544.8    | 266.8   | 260.7    | 6.127 | 459.5 | 1.368 | 18.38 | 0.000 | 35.04 | 121.5  | 174.9 |
| THETA | 0.783 | GO    | 652.8  | 512.6    | 274.1   | 266.3    | 7.739 | 467.2 | 1.611 | 23.21 | 0.000 | 41.26 | 119.7  | 184.1 |
| THETA | 0.789 | GO    | 647.1  | 472.6    | 278.3   | 269.4    | 8.880 | 476.1 | 1.140 | 26.64 | 0.000 | 29.20 | 118.6  | 174.5 |
| THETA | 0.800 | GO    | 637.1  | 412.1    | 285.4   | 274.0    | 11.44 | 487.6 | 2.560 | 34.32 | 0.000 | 65.56 | 116.8  | 216.7 |
| THETA | 0.811 | GO    | 627.1  | 345.8    | 292.5   | 277.8    | 14.62 | 502.2 | 3.187 | 43.88 | 0.000 | 81.60 | 114.9  | 240.4 |
| THETA | 0.823 | GO    | 617.2  | 287.7    | 299.4   | 281.0    | 18.34 | 520.5 | 3.713 | 55.02 | 0.000 | 95.06 | 113.1  | 263.2 |
| THETA | 0.829 | GO    | 611.4  | 243.5    | 303.3   | 282.6    | 20.72 | 541.3 | 2.384 | 62.18 | 0.000 | 61.05 | 112.1  | 235.3 |
| THETA | 0.840 | GO    | 601.4  | 222.8    | 310.1   | 285.1    | 24.99 | 566.3 | 4.272 | 74.99 | 0.000 | 109.3 | 110.2  | 294.6 |
| THETA | 0.851 | GO    | 591.8  | 197.6    | 316.5   | 287.2    | 29.28 | 595.5 | 4.289 | 87.86 | 0.000 | 109.8 | 108.5  | 306.2 |
| THETA | 0.862 | GO    | 582.2  | 169.9    | 322.8   | 289.0    | 33.77 | 629.3 | 4.484 | 101.3 | 0.000 | 114.8 | 106.7  | 322.8 |
| THETA | 0.873 | GO    | 572.2  | 150.3    | 329.2   | 290.7    | 38.52 | 667.8 | 4.753 | 115.5 | 0.000 | 121.6 | 104.9  | 342.2 |
| THETA | 0.879 | GO    | 566.4  | 143.6    | 332.9   | 291.6    | 41.26 | 709.1 | 2.737 | 123.7 | 0.000 | 70.08 | 103.8  | 297.7 |
| THETA | 0.890 | GO    | 556.4  | 182.6    | 339.1   | 293.7    | 45.48 | 754.6 | 4.218 | 136.4 | 0.000 | 107.9 | 102.0  | 346.4 |
| THETA | 0.901 | GO    | 546.5  | 245.9    | 345.3   | 296.4    | 48.88 | 803.5 | 3.402 | 146.6 | 0.000 | 87.09 | 100.2  | 333.9 |
| THETA | 0.913 | GO    | 536.5  | 268.2    | 351.3   | 299.4    | 51.92 | 855.4 | 3.042 | 155.7 | 0.000 | 77.90 | 98.37  | 332.0 |
| THETA | 0.919 | GO    | 530.7  | 285.0    | 354.7   | 301.2    | 53.52 | 908.9 | 1.590 | 160.5 | 0.000 | 40.72 | 97.32  | 298.6 |
| THETA | 0.930 | GO    | 520.8  | 286.7    | 360.6   | 304.4    | 56.18 | 965.1 | 2.662 | 168.5 | 0.000 | 68.16 | 95.49  | 332.2 |
| THETA | 0.941 | GO    | 510.8  | 243.2    | 366.3   | 307.1    | 59.20 | 1024.3| 3.027 | 177.6 | 0.000 | 77.49 | 93.67  | 348.7 |
| THETA | 0.952 | GO    | 501.2  | 123.0    | 371.8   | 308.4    | 63.32 | 1087.7| 4.118 | 189.9 | 0.000 | 105.4 | 91.90  | 387.3 |
| THETA | 0.962 | GO    | 491.9  | 52.05    | 376.9   | 309.0    | 67.93 | 1155.6| 4.608 | 203.8 | 0.000 | 117.9 | 90.20  | 411.9 |
| THETA | 0.968 | GO    | 486.5  | 52.51    | 379.9   | 309.3    | 70.57 | 1226.2| 2.641 | 211.7 | 0.000 | 67.61 | 89.20  | 368.5 |
| THETA | 0.979 | GO    | 476.8  | 74.40    | 385.0   | 310.1    | 74.95 | 1301.1| 4.379 | 224.8 | 0.000 | 112.1 | 87.44  | 424.4 |
| THETA | 0.990 | GO    | 467.2  | 89.50    | 390.1   | 311.0    | 79.07 | 1380.2| 4.113 | 237.2 | 0.000 | 105.3 | 85.67  | 428.1 |
| THETA | 1.001 | GO    | 457.5  | 89.68    | 395.1   | 312.0    | 83.09 | 1463.3| 4.019 | 249.2 | 0.000 | 102.9 | 83.90  | 436.0 |
| THETA | 1.011 | GO    | 447.9  | 86.39    | 400.0   | 312.9    | 87.02 | 1550.3| 3.939 | 261.0 | 0.000 | 100.8 | 82.13  | 444.0 |
| THETA | 1.022 | GO    | 438.3  | 78.62    | 404.7   | 313.8    | 90.94 | 1641.3| 3.919 | 272.8 | 0.000 | 100.3 | 80.37  | 453.5 |
| THETA | 1.029 | GO    | 432.5  | 77.59    | 407.5   | 314.3    | 93.25 | 1734.5| 2.301 | 279.7 | 0.000 | 58.92 | 79.31  | 417.9 |
| THETA | 1.039 | GO    | 422.9  | 96.61    | 412.1   | 315.3    | 96.81 | 1831.3| 3.560 | 290.4 | 0.000 | 91.14 | 77.54  | 459.1 |
| THETA | 1.050 | GO    | 413.2  | 95.66    | 416.6   | 316.4    | 100.2 | 1931.6| 3.477 | 300.8 | 0.000 | 89.01 | 75.77  | 465.6 |
| THETA | 1.060 | GO    | 403.9  | 87.29    | 420.9   | 317.3    | 103.6 | 2035.2| 3.331 | 310.8 | 0.000 | 85.28 | 74.07  | 470.2 |
| THETA | 1.071 | GO    | 394.3  | 81.73    | 425.2   | 318.1    | 107.0 | 2142.3| 3.412 | 321.0 | 0.000 | 87.37 | 72.30  | 480.7 |
| THETA | 1.082 | GO    | 384.7  | 83.95    | 429.4   | 319.0    | 110.3 | 2252.6| 3.285 | 330.9 | 0.000 | 84.11 | 70.53  | 485.6 |
| THETA | 1.088 | GO    | 379.3  | 102.0    | 431.7   | 319.7    | 112.0 | 2364.6| 1.684 | 336.0 | 0.000 | 43.12 | 69.55  | 448.6 |
| THETA | 1.099 | GO    | 369.6  | 91.27    | 435.7   | 320.6    | 115.0 | 2479.6| 3.045 | 345.1 | 0.000 | 77.95 | 67.78  | 490.8 |
| THETA | 1.110 | GO    | 360.0  | 87.46    | 439.6   | 321.6    | 118.0 | 2597.7| 2.991 | 354.1 | 0.000 | 76.57 | 66.01  | 496.7 |
| THETA | 1.120 | GO    | 350.3  | 90.83    | 443.4   | 322.6    | 120.8 | 2718.6| 2.842 | 362.6 | 0.000 | 72.76 | 64.24  | 499.6 |
| THETA | 1.131 | GO    | 340.7  | 97.27    | 447.2   | 323.6    | 123.5 | 2842.1| 2.669 | 370.6 | 0.000 | 68.34 | 62.48  | 501.4 |
| THETA | 1.142 | GO    | 331.1  | 97.50    | 450.8   | 324.7    | 126.1 | 2968.2| 2.563 | 378.3 | 0.000 | 65.62 | 60.71  | 504.6 |
| THETA | 1.148 | GO    | 325.3  | 96.90    | 452.9   | 325.3    | 127.6 | 3095.8| 1.487 | 382.8 | 0.000 | 38.09 | 59.65  | 480.5 |
| THETA | 1.159 | GO    | 315.7  | 106.6    | 456.3   | 326.4    | 129.9 | 3225.7| 2.300 | 389.7 | 0.000 | 58.88 | 57.89  | 506.4 |
| THETA | 1.170 | GO    | 306.1  | 115.6    | 459.7   | 327.7    | 131.9 | 3357.7| 2.093 | 395.9 | 0.000 | 53.59 | 56.12  | 505.7 |
| THETA | 1.180 | GO    | 296.4  | 122.3    | 462.9   | 329.0    | 133.9 | 3491.7| 1.923 | 401.7 | 0.000 | 49.24 | 54.36  | 505.3 |
| THETA | 1.191 | GO    | 286.8  | 119.9    | 466.0   | 330.3    | 135.7 | 3627.4| 1.846 | 407.3 | 0.000 | 47.27 | 52.59  | 507.1 |
| THETA | 1.202 | GO    | 277.2  | 117.7    | 469.1   | 331.5    | 137.5 | 3765.0| 1.766 | 412.6 | 0.000 | 45.22 | 50.83  | 508.6 |
| THETA | 1.208 | GO    | 271.8  | 125.4    | 470.7   | 332.3    | 138.4 | 3903.4| 0.896 | 415.2 | 0.000 | 22.96 | 49.84  | 488.0 |
| THETA | 1.219 | GO    | 262.1  | 121.9    | 473.6   | 333.6    | 139.9 | 4043.4| 1.559 | 419.9 | 0.000 | 39.93 | 48.07  | 507.9 |
| THETA | 1.229 | GO    | 252.5  | 117.9    | 476.4   | 334.9    | 141.4 | 4184.9| 1.499 | 424.4 | 0.000 | 38.38 | 46.30  | 509.1 |
| THETA | 1.240 | GO    | 242.9  | 119.0    | 479.0   | 336.1    | 142.8 | 4327.7| 1.383 | 428.6 | 0.000 | 35.42 | 44.54  | 508.5 |
| THETA | 1.251 | GO    | 233.2  | 118.6    | 481.6   | 337.4    | 144.1 | 4471.9| 1.284 | 432.4 | 0.000 | 32.89 | 42.77  | 508.1 |
| THETA | 1.262 | GO    | 223.6  | 117.7    | 484.0   | 338.7    | 145.3 | 4617.2| 1.190 | 436.0 | 0.000 | 30.48 | 41.00  | 507.5 |
| THETA | 1.268 | GO    | 217.9  | 108.5    | 485.4   | 339.4    | 146.0 | 4763.3| 0.718 | 438.2 | 0.000 | 18.38 | 39.95  | 496.5 |
| THETA | 1.279 | GO    | 208.2  | 108.6    | 487.7   | 340.5    | 147.1 | 4910.5| 1.123 | 441.5 | 0.000 | 28.76 | 38.19  | 508.5 |
| THETA | 1.290 | GO    | 198.6  | 102.6    | 489.9   | 341.7    | 148.2 | 5058.8| 1.084 | 444.8 | 0.000 | 27.76 | 36.42  | 509.0 |
| THETA | 1.300 | GO    | 189.0  | 99.94    | 492.0   | 342.7    | 149.2 | 5208.1| 1.009 | 447.8 | 0.000 | 25.84 | 34.65  | 508.3 |
| THETA | 1.311 | GO    | 179.3  | 94.16    | 494.0   | 343.7    | 150.2 | 5358.3| 0.968 | 450.7 | 0.000 | 24.78 | 32.89  | 508.4 |
| THETA | 1.322 | GO    | 169.7  | 89.06    | 495.9   | 344.7    | 151.1 | 5509.5| 0.919 | 453.5 | 0.000 | 23.53 | 31.12  | 508.1 |
| THETA | 1.328 | GO    | 164.3  | 97.13    | 496.9   | 345.3    | 151.5 | 5661.1| 0.422 | 454.7 | 0.000 | 10.82 | 30.13  | 495.7 |
| THETA | 1.339 | GO    | 154.7  | 91.72    | 498.6   | 346.3    | 152.3 | 5813.4| 0.728 | 456.9 | 0.000 | 18.66 | 28.36  | 504.0 |
| THETA | 1.349 | GO    | 145.0  | 92.61    | 500.2   | 347.3    | 152.9 | 5966.4| 0.615 | 458.8 | 0.000 | 15.76 | 26.59  | 501.1 |
| THETA | 1.360 | GO    | 135.4  | 92.16    | 501.7   | 348.3    | 153.4 | 6119.8| 0.516 | 460.3 | 0.000 | 13.23 | 24.83  | 498.4 |
| THETA | 1.371 | GO    | 125.8  | 90.83    | 503.1   | 349.2    | 153.8 | 6273.7| 0.427 | 461.6 | 0.000 | 10.95 | 23.06  | 495.6 |
| THETA | 1.377 | GO    | 120.0  | 86.19    | 503.9   | 349.8    | 154.1 | 6427.8| 0.235 | 462.3 | 0.000 | 6.018 | 22.01  | 490.3 |
