| THETA | 0.293 | GO    | 263.2  | 254.4    | 38.68   | 30.07    | 8.606 | 151.7 | 0.043 | 25.81 | 0.000 | 1.111 | 48.27  | 75.20 |
| THETA | 0.300 | GO    | 268.8  | 261.5    | 40.33   | 31.70    | 8.634 | 160.4 | 0.027 | 25.90 | 0.000 | 0.715 | 49.29  | 75.91 |
| THETA | 0.311 | GO    | 278.6  | 276.9    | 43.34   | 34.74    | 8.599 | 169.0 | -0.034| 25.79 | 0.000 | -0.895| 51.10  | 76.00 |
| THETA | 0.322 | GO    | 288.5  | 292.4    | 46.47   | 37.97    | 8.501 | 177.5 | -0.097| 25.50 | 0.000 | -2.489| 52.91  | 75.93 |
| THETA | 0.333 | GO    | 298.4  | 308.4    | 49.70   | 41.36    | 8.337 | 185.8 | -0.164| 25.01 | 0.000 | -4.216| 54.72  | 75.51 |
| THETA | 0.344 | GO    | 308.3  | 313.0    | 53.04   | 44.81    | 8.230 | 194.0 | -0.106| 24.69 | 0.000 | -2.721| 56.53  | 78.50 |
| THETA | 0.350 | GO    | 313.9  | 315.2    | 54.99   | 46.79    | 8.204 | 202.2 | -0.025| 24.61 | 0.000 | -0.663| 57.56  | 81.51 |
| THETA | 0.361 | GO    | 323.8  | 324.2    | 58.51   | 50.37    | 8.145 | 210.4 | -0.059| 24.43 | 0.000 | -1.516| 59.37  | 82.29 |
| THETA | 0.372 | GO    | 333.6  | 341.2    | 62.13   | 54.12    | 8.008 | 218.4 | -0.137| 24.02 | 0.000 | -3.517| 61.18  | 81.69 |
| THETA | 0.383 | GO    | 343.5  | 351.6    | 65.86   | 57.99    | 7.864 | 226.3 | -0.143| 23.59 | 0.000 | -3.672| 62.99  | 82.91 |
| THETA | 0.389 | GO    | 349.1  | 359.1    | 68.04   | 60.26    | 7.784 | 234.0 | -0.080| 23.35 | 0.000 | -2.055| 64.02  | 85.32 |
| THETA | 0.400 | GO    | 359.0  | 372.4    | 71.94   | 64.36    | 7.582 | 241.6 | -0.201| 22.74 | 0.000 | -5.170| 65.83  | 83.41 |
| THETA | 0.411 | GO    | 368.9  | 378.9    | 75.95   | 68.53    | 7.417 | 249.0 | -0.165| 22.25 | 0.000 | -4.224| 67.64  | 85.67 |
| THETA | 0.422 | GO    | 378.7  | 387.6    | 80.06   | 72.80    | 7.265 | 256.3 | -0.151| 21.79 | 0.000 | -3.890| 69.45  | 87.35 |
| THETA | 0.433 | GO    | 388.6  | 395.8    | 84.30   | 77.17    | 7.131 | 263.4 | -0.133| 21.39 | 0.000 | -3.421| 71.26  | 89.24 |
| THETA | 0.440 | GO    | 394.2  | 411.5    | 86.73   | 79.72    | 7.006 | 270.4 | -0.124| 21.02 | 0.000 | -3.199| 72.28  | 90.10 |
| THETA | 0.450 | GO    | 404.0  | 412.7    | 91.11   | 84.25    | 6.858 | 277.3 | -0.148| 20.57 | 0.000 | -3.811| 74.09  | 90.85 |
| THETA | 0.461 | GO    | 413.9  | 418.4    | 95.61   | 88.86    | 6.753 | 284.1 | -0.104| 20.26 | 0.000 | -2.665| 75.89  | 93.49 |
| THETA | 0.472 | GO    | 423.8  | 418.6    | 100.2   | 93.47    | 6.755 | 290.8 | 0.002 | 20.26 | 0.000 | 0.052 | 77.70  | 98.02 |
| THETA | 0.483 | GO    | 433.6  | 438.6    | 104.9   | 98.28    | 6.647 | 297.5 | -0.108| 19.94 | 0.000 | -2.780| 79.51  | 96.67 |
| THETA | 0.490 | GO    | 439.2  | 449.2    | 107.6   | 101.0    | 6.567 | 304.0 | -0.080| 19.70 | 0.000 | -2.052| 80.53  | 98.18 |
| THETA | 0.501 | GO    | 449.0  | 457.0    | 112.5   | 106.1    | 6.424 | 310.5 | -0.142| 19.27 | 0.000 | -3.641| 82.34  | 97.97 |
| THETA | 0.512 | GO    | 458.9  | 467.7    | 117.5   | 111.2    | 6.274 | 316.7 | -0.150| 18.82 | 0.000 | -3.857| 84.15  | 99.11 |
| THETA | 0.523 | GO    | 468.8  | 478.9    | 122.6   | 116.5    | 6.108 | 322.8 | -0.166| 18.32 | 0.000 | -4.257| 85.96  | 100.0 |
| THETA | 0.529 | GO    | 474.4  | 483.7    | 125.6   | 119.5    | 6.031 | 328.9 | -0.076| 18.09 | 0.000 | -1.951| 86.99  | 103.1 |
| THETA | 0.540 | GO    | 484.3  | 486.8    | 130.9   | 124.9    | 5.950 | 334.8 | -0.081| 17.85 | 0.000 | -2.086| 88.80  | 104.5 |
| THETA | 0.551 | GO    | 494.1  | 495.6    | 136.2   | 130.4    | 5.879 | 340.7 | -0.070| 17.63 | 0.000 | -1.812| 90.61  | 106.4 |
| THETA | 0.562 | GO    | 504.0  | 509.8    | 141.7   | 136.0    | 5.761 | 346.5 | -0.118| 17.28 | 0.000 | -3.021| 92.42  | 106.6 |
| THETA | 0.573 | GO    | 513.9  | 521.2    | 147.3   | 141.7    | 5.626 | 352.1 | -0.134| 16.87 | 0.000 | -3.453| 94.23  | 107.6 |
| THETA | 0.579 | GO    | 519.5  | 527.2    | 150.6   | 145.0    | 5.559 | 357.6 | -0.066| 16.67 | 0.000 | -1.703| 95.26  | 110.2 |
| THETA | 0.590 | GO    | 529.4  | 533.0    | 156.4   | 150.9    | 5.466 | 363.1 | -0.093| 16.39 | 0.000 | -2.398| 97.07  | 111.0 |
| THETA | 0.601 | GO    | 539.2  | 540.5    | 162.2   | 156.8    | 5.397 | 368.5 | -0.068| 16.19 | 0.000 | -1.757| 98.88  | 113.3 |
| THETA | 0.612 | GO    | 549.1  | 554.2    | 168.2   | 163.0    | 5.287 | 373.8 | -0.110| 15.86 | 0.000 | -2.829| 100.6  | 113.7 |
| THETA | 0.619 | GO    | 554.8  | 568.5    | 171.7   | 166.5    | 5.182 | 379.0 | -0.104| 15.54 | 0.000 | -2.681| 101.7  | 114.5 |
| THETA | 0.630 | GO    | 564.6  | 582.4    | 177.9   | 172.9    | 4.932 | 383.9 | -0.250| 14.79 | 0.000 | -6.405| 103.5  | 111.9 |
| THETA | 0.641 | GO    | 574.5  | 589.8    | 184.1   | 179.4    | 4.709 | 388.6 | -0.222| 14.12 | 0.000 | -5.705| 105.3  | 113.7 |
| THETA | 0.652 | GO    | 584.3  | 586.3    | 190.5   | 185.9    | 4.633 | 393.3 | -0.076| 13.89 | 0.000 | -1.947| 107.1  | 119.1 |
| THETA | 0.663 | GO    | 594.2  | 518.2    | 197.0   | 191.6    | 5.417 | 398.7 | 0.784 | 16.25 | 0.000 | 20.08 | 108.9  | 145.3 |
| THETA | 0.669 | GO    | 599.9  | 445.0    | 200.8   | 194.4    | 6.376 | 405.0 | 0.958 | 19.12 | 0.000 | 24.53 | 110.0  | 153.6 |
| THETA | 0.680 | GO    | 609.7  | 406.3    | 207.5   | 198.9    | 8.561 | 413.6 | 2.185 | 25.68 | 0.000 | 55.95 | 111.8  | 193.4 |
| THETA | 0.691 | GO    | 619.6  | 378.9    | 214.2   | 203.1    | 11.15 | 424.8 | 2.595 | 33.47 | 0.000 | 66.43 | 113.6  | 213.5 |
| THETA | 0.702 | GO    | 629.5  | 352.2    | 221.1   | 206.9    | 14.15 | 438.9 | 2.997 | 42.46 | 0.000 | 76.73 | 115.4  | 234.6 |
| THETA | 0.713 | GO    | 639.3  | 338.2    | 228.1   | 210.7    | 17.41 | 456.3 | 3.261 | 52.24 | 0.000 | 83.48 | 117.2  | 252.9 |
| THETA | 0.719 | GO    | 645.0  | 327.6    | 232.1   | 212.7    | 19.39 | 475.7 | 1.982 | 58.19 | 0.000 | 50.76 | 118.2  | 227.2 |
| THETA | 0.730 | GO    | 654.8  | 317.8    | 239.3   | 216.2    | 23.05 | 498.8 | 3.656 | 69.16 | 0.000 | 93.60 | 120.0  | 282.8 |
| THETA | 0.741 | GO    | 664.7  | 300.8    | 246.5   | 219.5    | 27.00 | 525.8 | 3.951 | 81.01 | 0.000 | 101.1 | 121.8  | 304.0 |
| THETA | 0.752 | GO    | 674.6  | 285.4    | 253.9   | 222.7    | 31.23 | 557.0 | 4.229 | 93.70 | 0.000 | 108.2 | 123.6  | 325.6 |
| THETA | 0.759 | GO    | 674.3  | 277.2    | 258.2   | 224.4    | 33.74 | 590.8 | 2.512 | 101.2 | 0.000 | 64.32 | 123.6  | 289.2 |
| THETA | 0.770 | GO    | 664.3  | 292.9    | 265.6   | 227.7    | 37.94 | 628.7 | 4.191 | 113.8 | 0.000 | 107.3 | 121.8  | 342.9 |
| THETA | 0.781 | GO    | 654.4  | 326.6    | 273.0   | 231.3    | 41.63 | 670.3 | 3.694 | 124.9 | 0.000 | 94.58 | 119.9  | 339.4 |
| THETA | 0.792 | GO    | 644.4  | 329.5    | 280.2   | 235.0    | 45.19 | 715.5 | 3.561 | 135.5 | 0.000 | 91.18 | 118.1  | 344.9 |
| THETA | 0.799 | GO    | 638.7  | 319.7    | 284.3   | 237.0    | 47.25 | 762.8 | 2.059 | 141.7 | 0.000 | 52.72 | 117.1  | 311.6 |
| THETA | 0.810 | GO    | 628.7  | 281.7    | 291.4   | 240.2    | 51.17 | 814.0 | 3.919 | 153.5 | 0.000 | 100.3 | 115.2  | 369.1 |
| THETA | 0.821 | GO    | 618.7  | 231.6    | 298.3   | 242.8    | 55.52 | 869.5 | 4.354 | 166.5 | 0.000 | 111.4 | 113.4  | 391.5 |
| THETA | 0.832 | GO    | 608.8  | 192.5    | 305.1   | 244.9    | 60.22 | 929.7 | 4.690 | 180.6 | 0.000 | 120.0 | 111.6  | 412.3 |
| THETA | 0.838 | GO    | 603.0  | 186.9    | 309.0   | 246.1    | 62.90 | 992.6 | 2.681 | 188.7 | 0.000 | 68.64 | 110.5  | 367.9 |
| THETA | 0.849 | GO    | 593.0  | 189.3    | 315.7   | 248.2    | 67.45 | 1060.1| 4.551 | 202.3 | 0.000 | 116.5 | 108.7  | 427.6 |
| THETA | 0.861 | GO    | 583.1  | 200.5    | 322.2   | 250.4    | 71.77 | 1131.9| 4.316 | 215.3 | 0.000 | 110.4 | 106.9  | 432.7 |
| THETA | 0.872 | GO    | 573.1  | 217.2    | 328.6   | 252.9    | 75.78 | 1207.6| 4.019 | 227.3 | 0.000 | 102.8 | 105.0  | 435.3 |
| THETA | 0.883 | GO    | 563.1  | 216.3    | 334.9   | 255.3    | 79.69 | 1287.3| 3.906 | 239.0 | 0.000 | 100.0 | 103.2  | 442.3 |
| THETA | 0.889 | GO    | 557.4  | 205.5    | 338.5   | 256.6    | 81.96 | 1369.3| 2.270 | 245.8 | 0.000 | 58.11 | 102.2  | 406.2 |
| THETA | 0.900 | GO    | 547.4  | 202.6    | 344.7   | 258.8    | 85.86 | 1455.2| 3.895 | 257.5 | 0.000 | 99.72 | 100.3  | 457.6 |
| THETA | 0.911 | GO    | 537.5  | 209.0    | 350.7   | 261.1    | 89.56 | 1544.7| 3.702 | 268.6 | 0.000 | 94.79 | 98.56  | 462.0 |
| THETA | 0.923 | GO    | 527.5  | 210.1    | 356.6   | 263.5    | 93.15 | 1637.9| 3.590 | 279.4 | 0.000 | 91.90 | 96.73  | 468.1 |
| THETA | 0.929 | GO    | 521.8  | 219.7    | 360.0   | 264.9    | 95.10 | 1733.0| 1.951 | 285.3 | 0.000 | 49.95 | 95.67  | 430.9 |
| THETA | 0.940 | GO    | 511.8  | 206.2    | 365.8   | 267.2    | 98.56 | 1831.6| 3.458 | 295.6 | 0.000 | 88.52 | 93.85  | 478.0 |
| THETA | 0.951 | GO    | 501.8  | 192.6    | 371.4   | 269.3    | 102.0 | 1933.6| 3.488 | 306.1 | 0.000 | 89.30 | 92.02  | 487.4 |
| THETA | 0.962 | GO    | 491.9  | 182.2    | 376.9   | 271.4    | 105.5 | 2039.2| 3.503 | 316.6 | 0.000 | 89.69 | 90.19  | 496.5 |
| THETA | 0.969 | GO    | 486.1  | 178.3    | 380.0   | 272.5    | 107.5 | 2146.7| 1.988 | 322.6 | 0.000 | 50.90 | 89.14  | 462.6 |
| THETA | 0.980 | GO    | 476.2  | 178.0    | 385.4   | 274.5    | 110.9 | 2257.6| 3.366 | 332.7 | 0.000 | 86.17 | 87.32  | 506.2 |
| THETA | 0.991 | GO    | 466.2  | 180.1    | 390.6   | 276.5    | 114.1 | 2371.8| 3.241 | 342.4 | 0.000 | 82.99 | 85.49  | 510.9 |
| THETA | 1.002 | GO    | 456.2  | 186.4    | 395.8   | 278.6    | 117.2 | 2489.0| 3.068 | 351.6 | 0.000 | 78.56 | 83.65  | 513.8 |
| THETA | 1.009 | GO    | 450.4  | 187.1    | 398.7   | 279.8    | 118.9 | 2607.9| 1.712 | 356.8 | 0.000 | 43.84 | 82.59  | 483.2 |
| THETA | 1.020 | GO    | 440.4  | 187.7    | 403.7   | 281.9    | 121.8 | 2729.7| 2.878 | 365.4 | 0.000 | 73.68 | 80.76  | 519.8 |
| THETA | 1.031 | GO    | 430.4  | 183.2    | 408.5   | 283.9    | 124.6 | 2854.4| 2.816 | 373.8 | 0.000 | 72.11 | 78.92  | 524.9 |
| THETA | 1.042 | GO    | 420.4  | 177.6    | 413.3   | 285.9    | 127.3 | 2981.8| 2.767 | 382.1 | 0.000 | 70.83 | 77.09  | 530.1 |
| THETA | 1.049 | GO    | 414.6  | 175.2    | 416.0   | 287.0    | 128.9 | 3110.7| 1.558 | 386.8 | 0.000 | 39.90 | 76.03  | 502.8 |
| THETA | 1.060 | GO    | 404.6  | 180.0    | 420.6   | 289.0    | 131.5 | 3242.2| 2.564 | 394.5 | 0.000 | 65.65 | 74.20  | 534.4 |
| THETA | 1.071 | GO    | 394.6  | 186.6    | 425.0   | 291.1    | 133.8 | 3376.1| 2.378 | 401.6 | 0.000 | 60.90 | 72.36  | 534.9 |
| THETA | 1.082 | GO    | 384.6  | 206.7    | 429.4   | 293.4    | 135.9 | 3512.1| 2.042 | 407.8 | 0.000 | 52.29 | 70.53  | 530.6 |
| THETA | 1.088 | GO    | 378.9  | 217.9    | 431.8   | 294.8    | 136.9 | 3649.1| 1.053 | 410.9 | 0.000 | 26.98 | 69.47  | 507.4 |
| THETA | 1.100 | GO    | 368.9  | 217.4    | 436.0   | 297.3    | 138.7 | 3787.8| 1.747 | 416.2 | 0.000 | 44.73 | 67.64  | 528.6 |
| THETA | 1.111 | GO    | 358.9  | 208.4    | 440.1   | 299.6    | 140.4 | 3928.3| 1.735 | 421.4 | 0.000 | 44.43 | 65.80  | 531.6 |
| THETA | 1.122 | GO    | 348.8  | 209.1    | 444.0   | 301.9    | 142.0 | 4070.4| 1.616 | 426.2 | 0.000 | 41.39 | 63.97  | 531.6 |
| THETA | 1.128 | GO    | 343.1  | 210.9    | 446.3   | 303.3    | 142.9 | 4213.4| 0.872 | 428.9 | 0.000 | 22.34 | 62.91  | 514.1 |
| THETA | 1.140 | GO    | 333.0  | 211.2    | 450.0   | 305.6    | 144.3 | 4357.8| 1.416 | 433.1 | 0.000 | 36.26 | 61.07  | 530.4 |
| THETA | 1.151 | GO    | 323.0  | 211.6    | 453.7   | 308.0    | 145.6 | 4503.4| 1.300 | 437.0 | 0.000 | 33.28 | 59.24  | 529.5 |
| THETA | 1.162 | GO    | 313.0  | 211.2    | 457.2   | 310.4    | 146.8 | 4650.3| 1.193 | 440.6 | 0.000 | 30.54 | 57.40  | 528.5 |
| THETA | 1.168 | GO    | 307.3  | 206.0    | 459.2   | 311.7    | 147.5 | 4797.9| 0.669 | 442.6 | 0.000 | 17.14 | 56.35  | 516.1 |
| THETA | 1.180 | GO    | 297.3  | 201.2    | 462.6   | 313.9    | 148.6 | 4946.5| 1.129 | 446.0 | 0.000 | 28.90 | 54.51  | 529.4 |
| THETA | 1.191 | GO    | 287.3  | 202.2    | 465.9   | 316.2    | 149.6 | 5096.2| 1.005 | 449.0 | 0.000 | 25.73 | 52.68  | 527.4 |
| THETA | 1.202 | GO    | 277.2  | 201.9    | 469.0   | 318.5    | 150.5 | 5246.8| 0.900 | 451.7 | 0.000 | 23.04 | 50.84  | 525.6 |
| THETA | 1.208 | GO    | 271.5  | 203.7    | 470.8   | 319.8    | 151.0 | 5397.8| 0.452 | 453.1 | 0.000 | 11.57 | 49.78  | 514.4 |
| THETA | 1.220 | GO    | 261.5  | 199.7    | 473.8   | 322.0    | 151.7 | 5549.6| 0.747 | 455.3 | 0.000 | 19.13 | 47.94  | 522.4 |
| THETA | 1.231 | GO    | 251.4  | 200.9    | 476.7   | 324.3    | 152.4 | 5702.0| 0.619 | 457.2 | 0.000 | 15.86 | 46.11  | 519.1 |
| THETA | 1.241 | GO    | 241.8  | 206.3    | 479.3   | 326.5    | 152.8 | 5854.9| 0.434 | 458.5 | 0.000 | 11.12 | 44.34  | 513.9 |
| THETA | 1.248 | GO    | 236.0  | 185.6    | 480.9   | 327.7    | 153.1 | 6008.1| 0.342 | 459.5 | 0.000 | 8.780 | 43.28  | 511.6 |
| THETA | 1.259 | GO    | 226.4  | 194.1    | 483.3   | 329.8    | 153.5 | 6161.6| 0.399 | 460.7 | 0.000 | 10.22 | 41.51  | 512.4 |
| THETA | 1.269 | GO    | 216.7  | 177.5    | 485.7   | 331.7    | 154.0 | 6315.7| 0.474 | 462.1 | 0.000 | 12.15 | 39.74  | 514.0 |
| THETA | 1.280 | GO    | 207.1  | 178.6    | 488.0   | 333.6    | 154.4 | 6470.1| 0.358 | 463.2 | 0.000 | 9.178 | 37.97  | 510.3 |
| THETA | 1.291 | GO    | 197.4  | 171.1    | 490.2   | 335.4    | 154.7 | 6624.8| 0.335 | 464.2 | 0.000 | 8.589 | 36.20  | 509.0 |
| THETA | 1.302 | GO    | 187.7  | 166.9    | 492.3   | 337.2    | 155.0 | 6779.9| 0.276 | 465.0 | 0.000 | 7.081 | 34.43  | 506.5 |
| THETA | 1.308 | GO    | 182.0  | 152.5    | 493.5   | 338.2    | 155.2 | 6935.1| 0.207 | 465.6 | 0.000 | 5.321 | 33.37  | 504.3 |
| THETA | 1.319 | GO    | 172.3  | 161.8    | 495.4   | 340.0    | 155.3 | 7090.5| 0.165 | 466.1 | 0.000 | 4.228 | 31.60  | 502.0 |
| THETA | 1.330 | GO    | 162.7  | 144.3    | 497.2   | 341.5    | 155.6 | 7246.2| 0.249 | 466.9 | 0.000 | 6.392 | 29.83  | 503.1 |
| THETA | 1.341 | GO    | 153.0  | 131.4    | 498.9   | 342.9    | 155.9 | 7402.1| 0.283 | 467.7 | 0.000 | 7.267 | 28.06  | 503.1 |
| THETA | 1.351 | GO    | 143.4  | 123.3    | 500.5   | 344.3    | 156.2 | 7558.3| 0.268 | 468.6 | 0.000 | 6.872 | 26.29  | 501.7 |
| THETA | 1.358 | GO    | 137.6  | 112.1    | 501.4   | 345.0    | 156.3 | 7714.7| 0.182 | 469.1 | 0.000 | 4.676 | 25.23  | 499.0 |
| THETA | 1.369 | GO    | 127.9  | 114.9    | 502.8   | 346.2    | 156.5 | 7871.2| 0.192 | 469.7 | 0.000 | 4.937 | 23.46  | 498.1 |
